timestamp,num,B3 - Toronto Blue Jays,B3 - New York Mets,SK - Toronto Blue Jays,SK - New York Mets,PP - Toronto Blue Jays,PP - New York Mets,WH - Toronto Blue Jays,WH - New York Mets,EE - Toronto Blue Jays,EE - New York Mets,FB - Toronto Blue Jays,FB - New York Mets,VC - Toronto Blue Jays,VC - New York Mets,LD - Toronto Blue Jays,LD - New York Mets,UN - Toronto Blue Jays,UN - New York Mets,SX - Toronto Blue Jays,SX - New York Mets,FR - Toronto Blue Jays,FR - New York Mets,KN - Toronto Blue Jays,KN - New York Mets,BY - Toronto Blue Jays,BY - New York Mets,OE - Toronto Blue Jays,OE - New York Mets,S6 - Toronto Blue Jays,S6 - New York Mets,PUP - Toronto Blue Jays,PUP - New York Mets,SI - Toronto Blue Jays,SI - New York Mets,LS - Toronto Blue Jays,LS - New York Mets,QN - Toronto Blue Jays,QN - New York Mets,WA - Toronto Blue Jays,WA - New York Mets,CE - Toronto Blue Jays,CE - New York Mets,N4 - Toronto Blue Jays,N4 - New York Mets,G5 - Toronto Blue Jays,G5 - New York Mets,VT - Toronto Blue Jays,VT - New York Mets,AKB - Toronto Blue Jays,AKB - New York Mets,BF - Toronto Blue Jays,BF - New York Mets,MA - Toronto Blue Jays,MA - New York Mets,B3 - Toronto Blue Jays (decimal),B3 - New York Mets (decimal),SK - Toronto Blue Jays (decimal),SK - New York Mets (decimal),PP - Toronto Blue Jays (decimal),PP - New York Mets (decimal),WH - Toronto Blue Jays (decimal),WH - New York Mets (decimal),EE - Toronto Blue Jays (decimal),EE - New York Mets (decimal),FB - Toronto Blue Jays (decimal),FB - New York Mets (decimal),VC - Toronto Blue Jays (decimal),VC - New York Mets (decimal),LD - Toronto Blue Jays (decimal),LD - New York Mets (decimal),UN - Toronto Blue Jays (decimal),UN - New York Mets (decimal),SX - Toronto Blue Jays (decimal),SX - New York Mets (decimal),FR - Toronto Blue Jays (decimal),FR - New York Mets (decimal),KN - Toronto Blue Jays (decimal),KN - New York Mets (decimal),BY - Toronto Blue Jays (decimal),BY - New York Mets (decimal),OE - Toronto Blue Jays (decimal),OE - New York Mets (decimal),S6 - Toronto Blue Jays (decimal),S6 - New York Mets (decimal),PUP - Toronto Blue Jays (decimal),PUP - New York Mets (decimal),SI - Toronto Blue Jays (decimal),SI - New York Mets (decimal),LS - Toronto Blue Jays (decimal),LS - New York Mets (decimal),QN - Toronto Blue Jays (decimal),QN - New York Mets (decimal),WA - Toronto Blue Jays (decimal),WA - New York Mets (decimal),CE - Toronto Blue Jays (decimal),CE - New York Mets (decimal),N4 - Toronto Blue Jays (decimal),N4 - New York Mets (decimal),G5 - Toronto Blue Jays (decimal),G5 - New York Mets (decimal),VT - Toronto Blue Jays (decimal),VT - New York Mets (decimal),AKB - Toronto Blue Jays (decimal),AKB - New York Mets (decimal),BF - Toronto Blue Jays (decimal),BF - New York Mets (decimal),MA - Toronto Blue Jays (decimal),MA - New York Mets (decimal),Toronto Blue Jays (best odds),Toronto Blue Jays (best providers),New York Mets (best odds),New York Mets (best providers),total_probability,minimum_return_1000_GBP
1743903461.4214935,31,2/13,17/4,,,1/7,4,1/5,10/3,1/8,41/10,1/6,4,,,2/13,17/4,2/15,23/5,1/7,4,2/13,9/2,1/9,22/5,1/7,9/2,1/8,17/4,2/13,4,2/13,4,1/7,4,2/15,17/4,1/7,4,1/7,9/2,1/6,4,1/7,4,,,,,2/13,4,1/8,421/100,1/8,7/2,0.8666666666666667,0.19047619047619047,,,0.875,4.0,0.8333333333333334,0.23076923076923078,0.8888888888888888,0.19607843137254902,0.8571428571428571,4.0,,,0.8666666666666667,0.19047619047619047,0.8823529411764706,0.17857142857142858,0.875,4.0,0.8666666666666667,0.18181818181818182,0.9,0.18518518518518517,0.875,0.18181818181818182,0.8888888888888888,0.19047619047619047,0.8666666666666667,4.0,0.8666666666666667,4.0,0.875,4.0,0.8823529411764706,0.19047619047619047,0.875,4.0,0.875,0.18181818181818182,0.8571428571428571,4.0,0.875,4.0,,,,,0.8666666666666667,4.0,0.8888888888888888,0.19193857965451055,0.8888888888888888,0.2222222222222222,0.8333333333333334,WH,0.17857142857142858,UN,1.0119047619047619,988.23
1743903529.3790128,32,2/13,17/4,,,1/7,4,1/5,10/3,1/8,41/10,1/6,4,,,1/6,4,2/15,23/5,1/7,4,2/13,9/2,1/9,22/5,1/7,9/2,1/8,17/4,1/6,4,2/13,4,1/7,4,2/15,17/4,1/7,4,1/7,9/2,1/6,4,1/7,4,,,,,1/6,4,2/13,7/2,1/8,7/2,0.8666666666666667,0.19047619047619047,,,0.875,4.0,0.8333333333333334,0.23076923076923078,0.8888888888888888,0.19607843137254902,0.8571428571428571,4.0,,,0.8571428571428571,4.0,0.8823529411764706,0.17857142857142858,0.875,4.0,0.8666666666666667,0.18181818181818182,0.9,0.18518518518518517,0.875,0.18181818181818182,0.8888888888888888,0.19047619047619047,0.8571428571428571,4.0,0.8666666666666667,4.0,0.875,4.0,0.8823529411764706,0.19047619047619047,0.875,4.0,0.875,0.18181818181818182,0.8571428571428571,4.0,0.875,4.0,,,,,0.8571428571428571,4.0,0.8666666666666667,0.2222222222222222,0.8888888888888888,0.2222222222222222,0.8333333333333334,WH,0.17857142857142858,UN,1.0119047619047619,988.23
1743903594.0297,33,2/13,17/4,,,1/7,4,1/5,10/3,1/8,41/10,1/6,4,,,1/6,4,2/15,23/5,1/7,4,2/13,9/2,1/8,21/5,1/7,9/2,1/8,17/4,1/6,4,1/6,4,1/7,4,2/15,17/4,1/7,4,1/7,9/2,1/6,4,1/7,4,,,,,1/6,4,2/13,19/10,1/8,7/2,0.8666666666666667,0.19047619047619047,,,0.875,4.0,0.8333333333333334,0.23076923076923078,0.8888888888888888,0.19607843137254902,0.8571428571428571,4.0,,,0.8571428571428571,4.0,0.8823529411764706,0.17857142857142858,0.875,4.0,0.8666666666666667,0.18181818181818182,0.8888888888888888,0.19230769230769232,0.875,0.18181818181818182,0.8888888888888888,0.19047619047619047,0.8571428571428571,4.0,0.8571428571428571,4.0,0.875,4.0,0.8823529411764706,0.19047619047619047,0.875,4.0,0.875,0.18181818181818182,0.8571428571428571,4.0,0.875,4.0,,,,,0.8571428571428571,4.0,0.8666666666666667,0.3448275862068966,0.8888888888888888,0.2222222222222222,0.8333333333333334,WH,0.17857142857142858,UN,1.0119047619047619,988.23
1743903625.7305284,34,2/13,17/4,,,1/4,27/10,1/5,10/3,1/7,15/4,1/4,14/5,,,2/11,19/5,2/15,23/5,2/9,7/2,1/6,4,1/9,22/5,1/5,5/2,2/15,4,2/11,7/2,1/5,7/2,2/9,3,1/5,3,2/9,3,1/7,4,2/11,18/5,1/6,15/4,,,,,2/11,7/2,2/9,19/10,1/8,7/2,0.8666666666666667,0.19047619047619047,,,0.8,0.2702702702702703,0.8333333333333334,0.23076923076923078,0.875,0.21052631578947367,0.8,0.2631578947368421,,,0.8461538461538461,0.20833333333333334,0.8823529411764706,0.17857142857142858,0.8181818181818182,0.2222222222222222,0.8571428571428571,4.0,0.9,0.18518518518518517,0.8333333333333334,0.2857142857142857,0.8823529411764706,4.0,0.8461538461538461,0.2222222222222222,0.8333333333333334,0.2222222222222222,0.8181818181818182,3.0,0.8333333333333334,3.0,0.8181818181818182,3.0,0.875,4.0,0.8461538461538461,0.21739130434782608,0.8571428571428571,0.21052631578947367,,,,,0.8461538461538461,0.2222222222222222,0.8181818181818182,0.3448275862068966,0.8888888888888888,0.2222222222222222,0.8,PP-FB,0.17857142857142858,UN,0.9785714285714286,1021.89
1743903651.8030117,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743903680.3581767,36,10/37,27/10,,,1/3,23/10,1/5,10/3,2/9,11/4,4/11,21/10,,,1/6,11/5,2/15,23/5,1/6,11/4,1/4,3,1/9,22/5,2/7,5/2,2/15,4,2/11,7/2,1/3,9/4,1/6,7/2,7/25,49/20,2/11,14/5,2/9,3,1/3,3,1/4,13/5,,,,,3/10,5/2,2/13,5/2,1/8,12/5,0.7872340425531915,0.2702702702702703,,,0.75,0.30303030303030304,0.8333333333333334,0.23076923076923078,0.8181818181818182,0.26666666666666666,0.7333333333333333,0.3225806451612903,,,0.8571428571428571,0.3125,0.8823529411764706,0.17857142857142858,0.8571428571428571,0.26666666666666666,0.8,3.0,0.9,0.18518518518518517,0.7777777777777778,0.2857142857142857,0.8823529411764706,4.0,0.8461538461538461,0.2222222222222222,0.75,0.3076923076923077,0.8571428571428571,0.2222222222222222,0.78125,0.2898550724637681,0.8461538461538461,0.2631578947368421,0.8181818181818182,3.0,0.75,3.0,0.8,0.2777777777777778,,,,,0.7692307692307693,0.2857142857142857,0.8666666666666667,0.2857142857142857,0.8888888888888888,0.29411764705882354,0.7333333333333333,FB,0.17857142857142858,UN,0.9119047619047619,1096.59
1743903711.1669335,37,10/37,27/10,,,1/3,23/10,1/5,10/3,2/9,11/4,4/11,21/10,,,1/6,11/5,2/15,23/5,1/6,11/4,1/4,3,1/9,22/5,2/7,5/2,2/15,4,2/11,7/2,1/3,9/4,1/6,7/2,7/25,49/20,2/11,14/5,2/9,3,1/3,3,1/4,13/5,,,,,3/10,5/2,2/13,5/2,1/8,12/5,0.7872340425531915,0.2702702702702703,,,0.75,0.30303030303030304,0.8333333333333334,0.23076923076923078,0.8181818181818182,0.26666666666666666,0.7333333333333333,0.3225806451612903,,,0.8571428571428571,0.3125,0.8823529411764706,0.17857142857142858,0.8571428571428571,0.26666666666666666,0.8,3.0,0.9,0.18518518518518517,0.7777777777777778,0.2857142857142857,0.8823529411764706,4.0,0.8461538461538461,0.2222222222222222,0.75,0.3076923076923077,0.8571428571428571,0.2222222222222222,0.78125,0.2898550724637681,0.8461538461538461,0.2631578947368421,0.8181818181818182,3.0,0.75,3.0,0.8,0.2777777777777778,,,,,0.7692307692307693,0.2857142857142857,0.8666666666666667,0.2857142857142857,0.8888888888888888,0.29411764705882354,0.7333333333333333,FB,0.17857142857142858,UN,0.9119047619047619,1096.59
1743903740.3624516,38,10/37,27/10,,,4/11,2,4/11,2,1/4,5/2,2/5,15/8,,,4/11,2,7/25,13/5,1/3,11/5,1/3,23/10,8/25,11/5,4/11,2,1/4,51/20,4/11,2,4/11,2,1/4,11/4,8/25,11/5,2/11,13/5,2/7,5/2,4/11,2,1/4,13/5,,,,,4/11,2,2/9,14/5,3/10,15/8,0.7872340425531915,0.2702702702702703,,,0.7333333333333333,2.0,0.7333333333333333,2.0,0.8,0.2857142857142857,0.7142857142857143,0.34782608695652173,,,0.7333333333333333,2.0,0.78125,0.2777777777777778,0.75,0.3125,0.75,0.30303030303030304,0.7575757575757576,0.3125,0.7333333333333333,2.0,0.8,0.28169014084507044,0.7333333333333333,2.0,0.7333333333333333,2.0,0.8,0.26666666666666666,0.7575757575757576,0.3125,0.8461538461538461,0.2777777777777778,0.7777777777777778,0.2857142857142857,0.7333333333333333,2.0,0.8,0.2777777777777778,,,,,0.7333333333333333,2.0,0.8181818181818182,0.2631578947368421,0.7692307692307693,0.34782608695652173,0.7142857142857143,FB,0.2631578947368421,BF,0.9774436090225564,1023.07
1743903770.2695332,39,10/37,27/10,,,4/11,2,4/11,2,1/4,5/2,2/5,15/8,,,4/11,2,7/25,13/5,1/3,11/5,1/3,23/10,8/25,11/5,4/11,2,1/4,51/20,4/11,2,4/11,2,1/4,11/4,8/25,11/5,2/11,13/5,2/7,5/2,4/11,2,1/4,13/5,,,,,4/11,2,2/9,14/5,3/10,15/8,0.7872340425531915,0.2702702702702703,,,0.7333333333333333,2.0,0.7333333333333333,2.0,0.8,0.2857142857142857,0.7142857142857143,0.34782608695652173,,,0.7333333333333333,2.0,0.78125,0.2777777777777778,0.75,0.3125,0.75,0.30303030303030304,0.7575757575757576,0.3125,0.7333333333333333,2.0,0.8,0.28169014084507044,0.7333333333333333,2.0,0.7333333333333333,2.0,0.8,0.26666666666666666,0.7575757575757576,0.3125,0.8461538461538461,0.2777777777777778,0.7777777777777778,0.2857142857142857,0.7333333333333333,2.0,0.8,0.2777777777777778,,,,,0.7333333333333333,2.0,0.8181818181818182,0.2631578947368421,0.7692307692307693,0.34782608695652173,0.7142857142857143,FB,0.2631578947368421,BF,0.9774436090225564,1023.07
1743903800.092458,40,10/33,12/5,,,2/7,12/5,1/3,9/4,1/5,31/10,3/10,12/5,,,4/11,2,2/7,13/5,1/6,10/3,4/17,7/2,2/9,21/5,2/7,5/2,1/4,51/20,3/10,5/2,4/11,5/2,2/9,3,6/25,14/5,4/11,21/10,2/7,5/2,1/3,9/4,2/9,3,,,,,3/10,5/2,4/11,5/2,3/10,15/8,0.7674418604651163,0.29411764705882354,,,0.7777777777777778,0.29411764705882354,0.75,0.3076923076923077,0.8333333333333334,0.24390243902439024,0.7692307692307693,0.29411764705882354,,,0.7333333333333333,2.0,0.7777777777777778,0.2777777777777778,0.8571428571428571,0.23076923076923078,0.8095238095238095,0.2222222222222222,0.8181818181818182,0.19230769230769232,0.7777777777777778,0.2857142857142857,0.8,0.28169014084507044,0.7692307692307693,0.2857142857142857,0.7333333333333333,0.2857142857142857,0.8181818181818182,3.0,0.8064516129032258,0.2631578947368421,0.7333333333333333,0.3225806451612903,0.7777777777777778,0.2857142857142857,0.75,0.3076923076923077,0.8181818181818182,3.0,,,,,0.7692307692307693,0.2857142857142857,0.7333333333333333,0.2857142857142857,0.7692307692307693,0.34782608695652173,0.7333333333333333,LD-PUP-QN-BF,0.19230769230769232,KN,0.9256410256410256,1080.33
1743903829.689579,41,10/33,12/5,,,2/7,12/5,1/3,9/4,1/5,31/10,3/10,12/5,,,4/11,2,2/7,13/5,1/6,10/3,4/17,7/2,2/9,21/5,2/7,5/2,1/4,51/20,3/10,5/2,4/11,5/2,2/9,3,6/25,14/5,4/11,21/10,2/7,5/2,1/3,9/4,2/9,3,,,,,3/10,5/2,4/11,5/2,3/10,15/8,0.7674418604651163,0.29411764705882354,,,0.7777777777777778,0.29411764705882354,0.75,0.3076923076923077,0.8333333333333334,0.24390243902439024,0.7692307692307693,0.29411764705882354,,,0.7333333333333333,2.0,0.7777777777777778,0.2777777777777778,0.8571428571428571,0.23076923076923078,0.8095238095238095,0.2222222222222222,0.8181818181818182,0.19230769230769232,0.7777777777777778,0.2857142857142857,0.8,0.28169014084507044,0.7692307692307693,0.2857142857142857,0.7333333333333333,0.2857142857142857,0.8181818181818182,3.0,0.8064516129032258,0.2631578947368421,0.7333333333333333,0.3225806451612903,0.7777777777777778,0.2857142857142857,0.75,0.3076923076923077,0.8181818181818182,3.0,,,,,0.7692307692307693,0.2857142857142857,0.7333333333333333,0.2857142857142857,0.7692307692307693,0.34782608695652173,0.7333333333333333,LD-PUP-QN-BF,0.19230769230769232,KN,0.9256410256410256,1080.33
1743903860.402811,42,10/33,12/5,,,8/15,11/8,1/3,13/10,4/9,6/4,8/15,11/8,,,3/5,13/10,2/5,19/10,4/9,10/3,1/5,17/10,2/9,11/5,2/5,7/4,1/4,51/20,1/2,13/8,4/9,7/4,4/9,13/8,4/11,39/20,1/4,23/10,4/11,2,1/3,2,4/9,13/8,,,,,3/10,13/8,1/3,19/10,3/10,15/8,0.7674418604651163,0.29411764705882354,,,0.6521739130434783,0.42105263157894735,0.75,0.43478260869565216,0.6923076923076923,0.4,0.6521739130434783,0.42105263157894735,,,0.625,0.43478260869565216,0.7142857142857143,0.3448275862068966,0.6923076923076923,0.23076923076923078,0.8333333333333334,0.37037037037037035,0.8181818181818182,0.3125,0.7142857142857143,0.36363636363636365,0.8,0.28169014084507044,0.6666666666666666,0.38095238095238093,0.6923076923076923,0.36363636363636365,0.6923076923076923,0.38095238095238093,0.7333333333333333,0.3389830508474576,0.8,0.30303030303030304,0.7333333333333333,2.0,0.75,2.0,0.6923076923076923,0.38095238095238093,,,,,0.7692307692307693,0.38095238095238093,0.75,0.3448275862068966,0.7692307692307693,0.34782608695652173,0.625,LD,0.23076923076923078,SX,0.8557692307692308,1168.53
1743903890.6001368,43,10/33,12/5,,,2/5,13/8,4/7,6/4,1/3,17/10,4/9,29/20,,,3/5,13/10,2/5,19/10,4/9,13/8,4/11,11/5,2/9,14/5,4/11,2,1/4,47/20,1/2,13/8,4/9,7/4,1/3,11/5,2/5,2,3/10,12/5,4/11,2,11/20,7/5,1/3,21/10,,,,,1/2,13/8,8/15,11/8,3/10,15/8,0.7674418604651163,0.29411764705882354,,,0.7142857142857143,0.38095238095238093,0.6363636363636364,0.4,0.75,0.37037037037037035,0.6923076923076923,0.40816326530612246,,,0.625,0.43478260869565216,0.7142857142857143,0.3448275862068966,0.6923076923076923,0.38095238095238093,0.7333333333333333,0.3125,0.8181818181818182,0.2631578947368421,0.7333333333333333,2.0,0.8,0.29850746268656714,0.6666666666666666,0.38095238095238093,0.6923076923076923,0.36363636363636365,0.75,0.3125,0.7142857142857143,2.0,0.7692307692307693,0.29411764705882354,0.7333333333333333,2.0,0.6451612903225806,0.4166666666666667,0.75,0.3225806451612903,,,,,0.6666666666666666,0.38095238095238093,0.6521739130434783,0.42105263157894735,0.7692307692307693,0.34782608695652173,0.625,LD,0.2631578947368421,KN,0.888157894736842,1125.92
1743903921.1997068,44,2/5,2,,,4/9,13/8,4/7,6/4,4/11,15/8,4/9,29/20,,,4/7,11/8,2/5,19/10,4/11,2,2/5,2,2/9,14/5,2/5,7/4,2/7,47/20,4/9,7/4,4/9,7/4,4/11,2,2/5,2,4/11,21/10,10/33,12/5,8/15,6/4,4/11,19/10,,,,,4/9,7/4,2/5,13/8,3/10,15/8,0.7142857142857143,2.0,,,0.6923076923076923,0.38095238095238093,0.6363636363636364,0.4,0.7333333333333333,0.34782608695652173,0.6923076923076923,0.40816326530612246,,,0.6363636363636364,0.42105263157894735,0.7142857142857143,0.3448275862068966,0.7333333333333333,2.0,0.7142857142857143,2.0,0.8181818181818182,0.2631578947368421,0.7142857142857143,0.36363636363636365,0.7777777777777778,0.29850746268656714,0.6923076923076923,0.36363636363636365,0.6923076923076923,0.36363636363636365,0.7333333333333333,2.0,0.7142857142857143,2.0,0.7333333333333333,0.3225806451612903,0.7674418604651163,0.29411764705882354,0.6521739130434783,0.4,0.7333333333333333,0.3448275862068966,,,,,0.6923076923076923,0.36363636363636365,0.7142857142857143,0.38095238095238093,0.7692307692307693,0.34782608695652173,0.6363636363636364,WH-LD,0.2631578947368421,KN,0.8995215311004785,1111.69
1743903951.8713286,45,2/5,2,,,2/7,12/5,4/7,6/4,2/5,17/10,2/7,5/2,,,4/7,11/8,2/5,39/20,2/5,7/4,4/9,15/8,8/25,11/5,1/2,13/8,2/7,47/20,4/9,7/4,4/9,7/4,2/5,7/4,1/4,14/5,2/9,29/10,10/33,12/5,4/7,11/8,2/5,7/4,,,,,4/9,7/4,8/15,13/10,3/10,15/8,0.7142857142857143,2.0,,,0.7777777777777778,0.29411764705882354,0.6363636363636364,0.4,0.7142857142857143,0.37037037037037035,0.7777777777777778,0.2857142857142857,,,0.6363636363636364,0.42105263157894735,0.7142857142857143,0.3389830508474576,0.7142857142857143,0.36363636363636365,0.6923076923076923,0.34782608695652173,0.7575757575757576,0.3125,0.6666666666666666,0.38095238095238093,0.7777777777777778,0.29850746268656714,0.6923076923076923,0.36363636363636365,0.6923076923076923,0.36363636363636365,0.7142857142857143,0.36363636363636365,0.8,0.2631578947368421,0.8181818181818182,0.2564102564102564,0.7674418604651163,0.29411764705882354,0.6363636363636364,0.42105263157894735,0.7142857142857143,0.36363636363636365,,,,,0.6923076923076923,0.36363636363636365,0.6521739130434783,0.43478260869565216,0.7692307692307693,0.34782608695652173,0.6363636363636364,WH-LD-CE,0.2564102564102564,QN,0.8927738927738927,1120.1
1743904052.366425,46,2/5,2,,,2/7,12/5,4/7,6/4,1/5,3,2/7,5/2,,,4/7,11/8,2/5,39/20,2/9,3,4/17,16/5,8/25,11/5,3/10,9/4,2/7,47/20,4/9,7/4,4/9,7/4,2/9,3,1/4,14/5,1/4,27/10,2/9,3,4/7,11/8,2/9,3,,,,,4/9,7/4,1/100,2/11,3/10,15/8,0.7142857142857143,2.0,,,0.7777777777777778,0.29411764705882354,0.6363636363636364,0.4,0.8333333333333334,3.0,0.7777777777777778,0.2857142857142857,,,0.6363636363636364,0.42105263157894735,0.7142857142857143,0.3389830508474576,0.8181818181818182,3.0,0.8095238095238095,0.23809523809523808,0.7575757575757576,0.3125,0.7692307692307693,0.3076923076923077,0.7777777777777778,0.29850746268656714,0.6923076923076923,0.36363636363636365,0.6923076923076923,0.36363636363636365,0.8181818181818182,3.0,0.8,0.2631578947368421,0.8,0.2702702702702703,0.8181818181818182,3.0,0.6363636363636364,0.42105263157894735,0.8181818181818182,3.0,,,,,0.6923076923076923,0.36363636363636365,0.9900990099009901,0.8461538461538461,0.7692307692307693,0.34782608695652173,0.6363636363636364,WH-LD-CE,0.23809523809523808,FR,0.8744588744588744,1143.56
1743904078.8520703,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743904108.571881,48,10/39,29/10,,,1/9,5,4/7,6/4,1/11,51/10,1/10,11/2,,,1/3,11/5,1/12,13/2,1/10,11/2,1/9,23/4,1/10,5,1/7,9/2,1/8,17/4,4/9,7/4,4/9,7/4,1/10,11/2,1/12,23/4,1/10,5,1/8,5,4/7,11/8,1/12,11/2,,,,,4/9,7/4,1/4,23/10,1/8,509/100,0.7959183673469388,0.2564102564102564,,,0.9,5.0,0.6363636363636364,0.4,0.9166666666666666,0.16393442622950818,0.9090909090909091,0.15384615384615385,,,0.75,0.3125,0.9230769230769231,0.13333333333333333,0.9090909090909091,0.15384615384615385,0.9,0.14814814814814814,0.9090909090909091,5.0,0.875,0.18181818181818182,0.8888888888888888,0.19047619047619047,0.6923076923076923,0.36363636363636365,0.6923076923076923,0.36363636363636365,0.9090909090909091,0.15384615384615385,0.9230769230769231,0.14814814814814814,0.9090909090909091,5.0,0.8888888888888888,5.0,0.6363636363636364,0.42105263157894735,0.9230769230769231,0.15384615384615385,,,,,0.6923076923076923,0.36363636363636365,0.8,0.30303030303030304,0.8888888888888888,0.16420361247947454,0.6363636363636364,WH-CE,0.13333333333333333,UN,0.7696969696969697,1299.21
1743904138.305164,49,10/39,29/10,,,1/9,5,4/7,6/4,1/11,51/10,1/10,11/2,,,1/3,11/5,1/12,13/2,1/10,11/2,1/9,23/4,1/10,5,1/7,9/2,1/8,17/4,4/9,7/4,4/9,7/4,1/10,11/2,1/12,23/4,1/10,5,1/8,5,4/7,11/8,1/12,11/2,,,,,4/9,7/4,1/4,23/10,1/8,509/100,0.7959183673469388,0.2564102564102564,,,0.9,5.0,0.6363636363636364,0.4,0.9166666666666666,0.16393442622950818,0.9090909090909091,0.15384615384615385,,,0.75,0.3125,0.9230769230769231,0.13333333333333333,0.9090909090909091,0.15384615384615385,0.9,0.14814814814814814,0.9090909090909091,5.0,0.875,0.18181818181818182,0.8888888888888888,0.19047619047619047,0.6923076923076923,0.36363636363636365,0.6923076923076923,0.36363636363636365,0.9090909090909091,0.15384615384615385,0.9230769230769231,0.14814814814814814,0.9090909090909091,5.0,0.8888888888888888,5.0,0.6363636363636364,0.42105263157894735,0.9230769230769231,0.15384615384615385,,,,,0.6923076923076923,0.36363636363636365,0.8,0.30303030303030304,0.8888888888888888,0.16420361247947454,0.6363636363636364,WH-CE,0.13333333333333333,UN,0.7696969696969697,1299.21
1743904168.0806298,50,10/39,29/10,,,1/9,5,4/7,6/4,1/10,19/4,1/10,5,,,1/3,11/5,1/12,13/2,1/10,11/2,1/9,23/4,1/14,11/2,1/6,4,1/8,17/4,4/9,7/4,4/9,7/4,1/10,11/2,1/10,5,1/8,19/4,1/8,5,4/7,11/8,1/10,5,,,,,4/9,7/4,1/100,441/100,1/8,509/100,0.7959183673469388,0.2564102564102564,,,0.9,5.0,0.6363636363636364,0.4,0.9090909090909091,0.17391304347826086,0.9090909090909091,5.0,,,0.75,0.3125,0.9230769230769231,0.13333333333333333,0.9090909090909091,0.15384615384615385,0.9,0.14814814814814814,0.9333333333333333,0.15384615384615385,0.8571428571428571,4.0,0.8888888888888888,0.19047619047619047,0.6923076923076923,0.36363636363636365,0.6923076923076923,0.36363636363636365,0.9090909090909091,0.15384615384615385,0.9090909090909091,5.0,0.8888888888888888,0.17391304347826086,0.8888888888888888,5.0,0.6363636363636364,0.42105263157894735,0.9090909090909091,5.0,,,,,0.6923076923076923,0.36363636363636365,0.9900990099009901,0.18484288354898337,0.8888888888888888,0.16420361247947454,0.6363636363636364,WH-CE,0.13333333333333333,UN,0.7696969696969697,1299.21
1743904198.1993856,51,10/39,29/10,,,1/9,5,4/7,6/4,1/10,19/4,1/10,5,,,1/3,11/5,1/12,13/2,1/10,11/2,1/9,23/4,1/14,11/2,1/6,4,1/8,17/4,4/9,7/4,4/9,7/4,1/10,11/2,1/10,5,1/8,19/4,1/8,5,4/7,11/8,1/10,5,,,,,4/9,7/4,1/100,441/100,1/8,509/100,0.7959183673469388,0.2564102564102564,,,0.9,5.0,0.6363636363636364,0.4,0.9090909090909091,0.17391304347826086,0.9090909090909091,5.0,,,0.75,0.3125,0.9230769230769231,0.13333333333333333,0.9090909090909091,0.15384615384615385,0.9,0.14814814814814814,0.9333333333333333,0.15384615384615385,0.8571428571428571,4.0,0.8888888888888888,0.19047619047619047,0.6923076923076923,0.36363636363636365,0.6923076923076923,0.36363636363636365,0.9090909090909091,0.15384615384615385,0.9090909090909091,5.0,0.8888888888888888,0.17391304347826086,0.8888888888888888,5.0,0.6363636363636364,0.42105263157894735,0.9090909090909091,5.0,,,,,0.6923076923076923,0.36363636363636365,0.9900990099009901,0.18484288354898337,0.8888888888888888,0.16420361247947454,0.6363636363636364,WH-CE,0.13333333333333333,UN,0.7696969696969697,1299.21
1743904229.1504352,52,10/39,29/10,,,1/12,6,4/7,6/4,1/12,11/2,11/8,4/7,,,2/15,9/2,1/14,7,1/12,6,1/9,23/4,1/10,5,11/8,4/7,1/8,17/4,4/9,7/4,4/9,7/4,1/12,6,1/14,13/2,29/20,1/2,1/12,13/2,1/8,5,1/12,11/2,,,,,4/9,7/4,1/100,441/100,1/8,2/13,0.7959183673469388,0.2564102564102564,,,0.9230769230769231,6.0,0.6363636363636364,0.4,0.9230769230769231,0.15384615384615385,0.42105263157894735,0.6363636363636364,,,0.8823529411764706,0.18181818181818182,0.9333333333333333,7.0,0.9230769230769231,6.0,0.9,0.14814814814814814,0.9090909090909091,5.0,0.42105263157894735,0.6363636363636364,0.8888888888888888,0.19047619047619047,0.6923076923076923,0.36363636363636365,0.6923076923076923,0.36363636363636365,0.9230769230769231,6.0,0.9333333333333333,0.13333333333333333,0.40816326530612246,0.6666666666666666,0.9230769230769231,0.13333333333333333,0.8888888888888888,5.0,0.9230769230769231,0.15384615384615385,,,,,0.6923076923076923,0.36363636363636365,0.9900990099009901,0.18484288354898337,0.8888888888888888,0.8666666666666667,0.40816326530612246,QN,0.13333333333333333,LS-WA,0.5414965986394558,1846.72
